din_instante;id_subsistema_origem;nom_subsistema_origem;id_subsistema_destino;nom_subsistema_destino;val_intercambiomwmed
2024-02-28 07:00:00;SE;SUDESTE;S;SUL;2988.14399999
2024-02-28 08:00:00;N;NORTE;NE;NORDESTE;708.94500000
2024-02-28 08:00:00;N;NORTE;SE;SUDESTE;5229.35200000
2024-02-28 08:00:00;NE;NORDESTE;SE;SUDESTE;2693.69800000
2024-02-28 08:00:00;SE;SUDESTE;S;SUL;3474.54000000
2024-02-28 09:00:00;N;NORTE;NE;NORDESTE;413.21499999
2024-02-28 09:00:00;N;NORTE;SE;SUDESTE;5162.32300000
2024-02-28 09:00:00;NE;NORDESTE;SE;SUDESTE;2636.26200000
2024-02-28 09:00:00;SE;SUDESTE;S;SUL;3477.77700000
2024-02-28 10:00:00;N;NORTE;NE;NORDESTE;552.24199999
2024-02-28 10:00:00;N;NORTE;SE;SUDESTE;4853.12299999
2024-02-28 10:00:00;NE;NORDESTE;SE;SUDESTE;2061.50500000
2024-02-28 10:00:00;SE;SUDESTE;S;SUL;2598.46799999
2024-02-28 11:00:00;N;NORTE;NE;NORDESTE;788.78800000
2024-02-28 11:00:00;N;NORTE;SE;SUDESTE;4635.78500000
2024-02-28 11:00:00;NE;NORDESTE;SE;SUDESTE;1369.45700000
2024-02-28 11:00:00;SE;SUDESTE;S;SUL;2300.68300000
2024-02-28 12:00:00;N;NORTE;NE;NORDESTE;804.21000000
2024-02-28 12:00:00;N;NORTE;SE;SUDESTE;4802.71699999
2024-02-28 12:00:00;NE;NORDESTE;SE;SUDESTE;1434.61400000
2024-02-28 12:00:00;SE;SUDESTE;S;SUL;1686.30000000
2024-02-28 13:00:00;N;NORTE;NE;NORDESTE;1049.58300000
2024-02-28 13:00:00;N;NORTE;SE;SUDESTE;4976.70100000
2024-02-28 13:00:00;NE;NORDESTE;SE;SUDESTE;1504.81199999
2024-02-28 13:00:00;SE;SUDESTE;S;SUL;1021.31400000
2024-02-28 14:00:00;N;NORTE;NE;NORDESTE;1661.74499999
2024-02-28 14:00:00;N;NORTE;SE;SUDESTE;5485.39800000
2024-02-28 14:00:00;NE;NORDESTE;SE;SUDESTE;1595.20700000
2024-02-28 14:00:00;SE;SUDESTE;S;SUL;1253.24499999
2024-02-28 15:00:00;N;NORTE;NE;NORDESTE;1910.36600000
2024-02-28 15:00:00;N;NORTE;SE;SUDESTE;5851.14600000
2024-02-28 15:00:00;NE;NORDESTE;SE;SUDESTE;1520.41200000
2024-02-28 15:00:00;SE;SUDESTE;S;SUL;1508.86900000
2024-02-28 16:00:00;N;NORTE;NE;NORDESTE;3060.38900000
2024-02-28 16:00:00;N;NORTE;SE;SUDESTE;6135.70500000
2024-02-28 16:00:00;NE;NORDESTE;SE;SUDESTE;1186.80600000
2024-02-28 16:00:00;SE;SUDESTE;S;SUL;1914.62200000
2024-02-28 17:00:00;N;NORTE;NE;NORDESTE;3809.80300000
2024-02-28 17:00:00;N;NORTE;SE;SUDESTE;5750.83900000
2024-02-28 17:00:00;NE;NORDESTE;SE;SUDESTE;408.13500000
2024-02-28 17:00:00;SE;SUDESTE;S;SUL;1092.29900000
2024-02-28 18:00:00;N;NORTE;NE;NORDESTE;4321.75100000
2024-02-28 18:00:00;N;NORTE;SE;SUDESTE;5850.28900000
2024-02-28 18:00:00;NE;NORDESTE;SE;SUDESTE;313.98899999
2024-02-28 18:00:00;SE;SUDESTE;S;SUL;351.32799999
2024-02-28 19:00:00;N;NORTE;NE;NORDESTE;4526.39800000
2024-02-28 19:00:00;N;NORTE;SE;SUDESTE;6565.86800000
2024-02-28 19:00:00;NE;NORDESTE;SE;SUDESTE;348.96300000
2024-02-28 19:00:00;SE;SUDESTE;S;SUL;1303.44400000
2024-02-28 20:00:00;N;NORTE;NE;NORDESTE;4491.85000000
2024-02-28 20:00:00;N;NORTE;SE;SUDESTE;6693.37299999
2024-02-28 20:00:00;NE;NORDESTE;SE;SUDESTE;494.02800000
2024-02-28 20:00:00;SE;SUDESTE;S;SUL;1207.42500000
2024-02-28 21:00:00;N;NORTE;NE;NORDESTE;4557.87600000
2024-02-28 21:00:00;N;NORTE;SE;SUDESTE;6480.51600000
2024-02-28 21:00:00;NE;NORDESTE;SE;SUDESTE;180.44600000
2024-02-28 21:00:00;SE;SUDESTE;S;SUL;1115.85999999
2024-02-28 22:00:00;N;NORTE;NE;NORDESTE;4311.01700000
2024-02-28 22:00:00;N;NORTE;SE;SUDESTE;5963.96300000
2024-02-28 22:00:00;NE;NORDESTE;SE;SUDESTE;-306.77000000
2024-02-28 22:00:00;SE;SUDESTE;S;SUL;440.98600000
2024-02-28 23:00:00;N;NORTE;NE;NORDESTE;4344.72400000
2024-02-28 23:00:00;N;NORTE;SE;SUDESTE;4345.86700000
2024-02-28 23:00:00;NE;NORDESTE;SE;SUDESTE;-410.51500000
2024-02-28 23:00:00;SE;SUDESTE;S;SUL;-625.98900000
2024-02-29 00:00:00;N;NORTE;NE;NORDESTE;4618.88500000
2024-02-29 00:00:00;N;NORTE;SE;SUDESTE;2829.30400000
2024-02-29 00:00:00;NE;NORDESTE;SE;SUDESTE;-451.77200000
2024-02-29 00:00:00;SE;SUDESTE;S;SUL;-1399.03299999
2024-02-29 01:00:00;N;NORTE;NE;NORDESTE;4368.07200000
2024-02-29 01:00:00;N;NORTE;SE;SUDESTE;1579.09099999
2024-02-29 01:00:00;NE;NORDESTE;SE;SUDESTE;-601.85799999
2024-02-29 01:00:00;SE;SUDESTE;S;SUL;-2132.96200000
2024-02-29 02:00:00;N;NORTE;NE;NORDESTE;3988.87500000
2024-02-29 02:00:00;N;NORTE;SE;SUDESTE;1047.45100000
2024-02-29 02:00:00;NE;NORDESTE;SE;SUDESTE;-713.43600000
2024-02-29 02:00:00;SE;SUDESTE;S;SUL;-2040.04200000
2024-02-29 03:00:00;N;NORTE;NE;NORDESTE;3748.59600000
2024-02-29 03:00:00;N;NORTE;SE;SUDESTE;815.05100000
2024-02-29 03:00:00;NE;NORDESTE;SE;SUDESTE;-801.48200000
2024-02-29 03:00:00;SE;SUDESTE;S;SUL;-1432.37800000
2024-02-29 04:00:00;N;NORTE;NE;NORDESTE;3951.89800000
2024-02-29 04:00:00;N;NORTE;SE;SUDESTE;942.30200000
2024-02-29 04:00:00;NE;NORDESTE;SE;SUDESTE;-858.56600000
2024-02-29 04:00:00;SE;SUDESTE;S;SUL;-1004.74800000
2024-02-29 05:00:00;N;NORTE;NE;NORDESTE;4168.54600000
2024-02-29 05:00:00;N;NORTE;SE;SUDESTE;1177.18000000
2024-02-29 05:00:00;NE;NORDESTE;SE;SUDESTE;-783.92999999
2024-02-29 05:00:00;SE;SUDESTE;S;SUL;-1462.84300000
2024-02-29 06:00:00;N;NORTE;NE;NORDESTE;3678.65600000
2024-02-29 06:00:00;N;NORTE;SE;SUDESTE;1919.16700000
2024-02-29 06:00:00;NE;NORDESTE;SE;SUDESTE;256.46300000
2024-02-29 06:00:00;SE;SUDESTE;S;SUL;-279.72900000
2024-02-29 07:00:00;N;NORTE;NE;NORDESTE;2622.19700000
2024-02-29 07:00:00;N;NORTE;SE;SUDESTE;3120.10700000
2024-02-29 07:00:00;NE;NORDESTE;SE;SUDESTE;1214.07700000
2024-02-29 07:00:00;SE;SUDESTE;S;SUL;2027.31900000
2024-02-29 08:00:00;N;NORTE;NE;NORDESTE;2055.58599999
2024-02-29 08:00:00;N;NORTE;SE;SUDESTE;3530.44900000
2024-02-29 08:00:00;NE;NORDESTE;SE;SUDESTE;1343.73200000
2024-02-29 08:00:00;SE;SUDESTE;S;SUL;2101.53200000
2024-02-29 09:00:00;N;NORTE;NE;NORDESTE;1475.04900000
2024-02-29 09:00:00;N;NORTE;SE;SUDESTE;3161.56200000
2024-02-29 09:00:00;NE;NORDESTE;SE;SUDESTE;1124.57199999
2024-02-29 09:00:00;SE;SUDESTE;S;SUL;1941.63600000
2024-02-29 10:00:00;N;NORTE;NE;NORDESTE;1551.18300000
2024-02-29 10:00:00;N;NORTE;SE;SUDESTE;3167.09300000
2024-02-29 10:00:00;NE;NORDESTE;SE;SUDESTE;995.62200000
2024-02-29 10:00:00;SE;SUDESTE;S;SUL;1230.99200000
2024-02-29 11:00:00;N;NORTE;NE;NORDESTE;1517.39000000
2024-02-29 11:00:00;N;NORTE;SE;SUDESTE;3272.03400000
2024-02-29 11:00:00;NE;NORDESTE;SE;SUDESTE;1168.28600000
2024-02-29 11:00:00;SE;SUDESTE;S;SUL;1015.87700000
2024-02-29 12:00:00;N;NORTE;NE;NORDESTE;1289.41900000
2024-02-29 12:00:00;N;NORTE;SE;SUDESTE;3615.73800000
2024-02-29 12:00:00;NE;NORDESTE;SE;SUDESTE;1637.73800000
2024-02-29 12:00:00;SE;SUDESTE;S;SUL;797.31200000
2024-02-29 13:00:00;N;NORTE;NE;NORDESTE;1104.11400000
2024-02-29 13:00:00;N;NORTE;SE;SUDESTE;4694.94600000
2024-02-29 13:00:00;NE;NORDESTE;SE;SUDESTE;1774.06000000
2024-02-29 13:00:00;SE;SUDESTE;S;SUL;1262.51100000
2024-02-29 14:00:00;N;NORTE;NE;NORDESTE;1156.11200000
2024-02-29 14:00:00;N;NORTE;SE;SUDESTE;5560.15200000
2024-02-29 14:00:00;NE;NORDESTE;SE;SUDESTE;1771.69400000
2024-02-29 14:00:00;SE;SUDESTE;S;SUL;827.88000000
2024-02-29 15:00:00;N;NORTE;NE;NORDESTE;1460.33600000
2024-02-29 15:00:00;N;NORTE;SE;SUDESTE;5875.94900000
2024-02-29 15:00:00;NE;NORDESTE;SE;SUDESTE;1760.11600000
2024-02-29 15:00:00;SE;SUDESTE;S;SUL;1080.06099999
2024-02-29 16:00:00;N;NORTE;NE;NORDESTE;2643.63100000
2024-02-29 16:00:00;N;NORTE;SE;SUDESTE;5236.46900000
2024-02-29 16:00:00;NE;NORDESTE;SE;SUDESTE;860.60400000
2024-02-29 16:00:00;SE;SUDESTE;S;SUL;1555.07800000
2024-02-29 17:00:00;N;NORTE;NE;NORDESTE;3320.33100000
2024-02-29 17:00:00;N;NORTE;SE;SUDESTE;5209.02800000
2024-02-29 17:00:00;NE;NORDESTE;SE;SUDESTE;305.86600000
2024-02-29 17:00:00;SE;SUDESTE;S;SUL;1008.30200000
2024-02-29 18:00:00;N;NORTE;NE;NORDESTE;4123.08700000
2024-02-29 18:00:00;N;NORTE;SE;SUDESTE;5181.54800000
2024-02-29 18:00:00;NE;NORDESTE;SE;SUDESTE;-45.20700000
2024-02-29 18:00:00;SE;SUDESTE;S;SUL;149.53899999
2024-02-29 19:00:00;N;NORTE;NE;NORDESTE;4660.36300000
2024-02-29 19:00:00;N;NORTE;SE;SUDESTE;5654.31400000
2024-02-29 19:00:00;NE;NORDESTE;SE;SUDESTE;-35.96800000
2024-02-29 19:00:00;SE;SUDESTE;S;SUL;1003.79300000
2024-02-29 20:00:00;N;NORTE;NE;NORDESTE;4851.80199999
2024-02-29 20:00:00;N;NORTE;SE;SUDESTE;5760.57500000
2024-02-29 20:00:00;NE;NORDESTE;SE;SUDESTE;-283.85300000
2024-02-29 20:00:00;SE;SUDESTE;S;SUL;998.71900000
2024-02-29 21:00:00;N;NORTE;NE;NORDESTE;4885.19700000
2024-02-29 21:00:00;N;NORTE;SE;SUDESTE;6261.77100000
2024-02-29 21:00:00;NE;NORDESTE;SE;SUDESTE;-75.10800000
2024-02-29 21:00:00;SE;SUDESTE;S;SUL;955.46500000
2024-02-29 22:00:00;N;NORTE;NE;NORDESTE;4851.69600000
2024-02-29 22:00:00;N;NORTE;SE;SUDESTE;5294.99600000
2024-02-29 22:00:00;NE;NORDESTE;SE;SUDESTE;-712.12100000
2024-02-29 22:00:00;SE;SUDESTE;S;SUL;280.95400000
2024-02-29 23:00:00;N;NORTE;NE;NORDESTE;4986.64200000
2024-02-29 23:00:00;N;NORTE;SE;SUDESTE;3561.04800000
2024-02-29 23:00:00;NE;NORDESTE;SE;SUDESTE;-1482.96400000
2024-02-29 23:00:00;SE;SUDESTE;S;SUL;-725.92500000
2024-03-01 00:00:00;N;NORTE;NE;NORDESTE;5214.36300000
2024-03-01 00:00:00;N;NORTE;SE;SUDESTE;2333.05000000
2024-03-01 00:00:00;NE;NORDESTE;SE;SUDESTE;-1562.18200000
2024-03-01 00:00:00;SE;SUDESTE;S;SUL;-1270.22900000
2024-03-01 01:00:00;N;NORTE;NE;NORDESTE;5226.96699999
2024-03-01 01:00:00;N;NORTE;SE;SUDESTE;1897.67800000
2024-03-01 01:00:00;NE;NORDESTE;SE;SUDESTE;-1848.96600000
2024-03-01 01:00:00;SE;SUDESTE;S;SUL;-1363.98200000
2024-03-01 02:00:00;N;NORTE;NE;NORDESTE;5122.41200000
2024-03-01 02:00:00;N;NORTE;SE;SUDESTE;1437.87900000
2024-03-01 02:00:00;NE;NORDESTE;SE;SUDESTE;-1916.79600000
2024-03-01 02:00:00;SE;SUDESTE;S;SUL;-1701.35600000
2024-03-01 03:00:00;N;NORTE;NE;NORDESTE;5147.07600000
2024-03-01 03:00:00;N;NORTE;SE;SUDESTE;1261.58900000
2024-03-01 03:00:00;NE;NORDESTE;SE;SUDESTE;-1780.25100000
2024-03-01 03:00:00;SE;SUDESTE;S;SUL;-1601.53500000
2024-03-01 04:00:00;N;NORTE;NE;NORDESTE;5061.91100000
2024-03-01 04:00:00;N;NORTE;SE;SUDESTE;1277.76500000
2024-03-01 04:00:00;NE;NORDESTE;SE;SUDESTE;-1642.74200000
2024-03-01 04:00:00;SE;SUDESTE;S;SUL;-1232.18000000
2024-03-01 05:00:00;N;NORTE;NE;NORDESTE;5012.19800000
2024-03-01 05:00:00;N;NORTE;SE;SUDESTE;1418.66100000
2024-03-01 05:00:00;NE;NORDESTE;SE;SUDESTE;-1467.53100000
2024-03-01 05:00:00;SE;SUDESTE;S;SUL;-1105.43300000
2024-03-01 06:00:00;N;NORTE;NE;NORDESTE;4637.04299999
2024-03-01 06:00:00;N;NORTE;SE;SUDESTE;1875.27700000
2024-03-01 06:00:00;NE;NORDESTE;SE;SUDESTE;-770.64100000
2024-03-01 06:00:00;SE;SUDESTE;S;SUL;-751.14800000
2024-03-01 07:00:00;N;NORTE;NE;NORDESTE;3794.51600000
2024-03-01 07:00:00;N;NORTE;SE;SUDESTE;2906.56100000
2024-03-01 07:00:00;NE;NORDESTE;SE;SUDESTE;474.32600000
2024-03-01 07:00:00;SE;SUDESTE;S;SUL;942.95900000
2024-03-01 08:00:00;N;NORTE;NE;NORDESTE;3338.84100000
2024-03-01 08:00:00;N;NORTE;SE;SUDESTE;3328.13300000
2024-03-01 08:00:00;NE;NORDESTE;SE;SUDESTE;926.84400000
2024-03-01 08:00:00;SE;SUDESTE;S;SUL;803.80900000
2024-03-01 09:00:00;N;NORTE;NE;NORDESTE;3092.61100000
2024-03-01 09:00:00;N;NORTE;SE;SUDESTE;3831.94500000
2024-03-01 09:00:00;NE;NORDESTE;SE;SUDESTE;1095.44599999
2024-03-01 09:00:00;SE;SUDESTE;S;SUL;956.89200000
2024-03-01 10:00:00;N;NORTE;NE;NORDESTE;2318.27300000
2024-03-01 10:00:00;N;NORTE;SE;SUDESTE;4802.12500000
2024-03-01 10:00:00;NE;NORDESTE;SE;SUDESTE;1516.81199999
2024-03-01 10:00:00;SE;SUDESTE;S;SUL;1435.59800000
2024-03-01 11:00:00;N;NORTE;NE;NORDESTE;2120.94900000
2024-03-01 11:00:00;N;NORTE;SE;SUDESTE;5117.24399999
2024-03-01 11:00:00;NE;NORDESTE;SE;SUDESTE;1590.39100000
2024-03-01 11:00:00;SE;SUDESTE;S;SUL;1393.12200000
2024-03-01 12:00:00;N;NORTE;NE;NORDESTE;2101.00700000
2024-03-01 12:00:00;N;NORTE;SE;SUDESTE;5194.03000000
2024-03-01 12:00:00;NE;NORDESTE;SE;SUDESTE;1658.37800000
2024-03-01 12:00:00;SE;SUDESTE;S;SUL;1593.45300000
2024-03-01 13:00:00;N;NORTE;NE;NORDESTE;2097.00000000
2024-03-01 13:00:00;N;NORTE;SE;SUDESTE;5128.44700000
2024-03-01 13:00:00;NE;NORDESTE;SE;SUDESTE;1622.21200000
2024-03-01 13:00:00;SE;SUDESTE;S;SUL;513.64599999
2024-03-01 14:00:00;N;NORTE;NE;NORDESTE;2129.68700000
2024-03-01 14:00:00;N;NORTE;SE;SUDESTE;5191.23400000
2024-03-01 14:00:00;NE;NORDESTE;SE;SUDESTE;1379.28000000
2024-03-01 14:00:00;SE;SUDESTE;S;SUL;385.17800000
2024-03-01 15:00:00;N;NORTE;NE;NORDESTE;2031.40800000
2024-03-01 15:00:00;N;NORTE;SE;SUDESTE;5664.33400000
2024-03-01 15:00:00;NE;NORDESTE;SE;SUDESTE;1516.79500000
2024-03-01 15:00:00;SE;SUDESTE;S;SUL;824.39100000
2024-03-01 16:00:00;N;NORTE;NE;NORDESTE;3165.04400000
2024-03-01 16:00:00;N;NORTE;SE;SUDESTE;4949.36100000
2024-03-01 16:00:00;NE;NORDESTE;SE;SUDESTE;-313.96800000
2024-03-01 16:00:00;SE;SUDESTE;S;SUL;26.23600000
2024-03-01 17:00:00;N;NORTE;NE;NORDESTE;4381.71900000
2024-03-01 17:00:00;N;NORTE;SE;SUDESTE;4781.46400000
2024-03-01 17:00:00;NE;NORDESTE;SE;SUDESTE;-1184.73300000
2024-03-01 17:00:00;SE;SUDESTE;S;SUL;-177.05700000
2024-03-01 18:00:00;N;NORTE;NE;NORDESTE;5274.34599999
2024-03-01 18:00:00;N;NORTE;SE;SUDESTE;4965.42500000
2024-03-01 18:00:00;NE;NORDESTE;SE;SUDESTE;-1527.37100000
2024-03-01 18:00:00;SE;SUDESTE;S;SUL;-447.53500000
2024-03-01 19:00:00;N;NORTE;NE;NORDESTE;5269.51800000
2024-03-01 19:00:00;N;NORTE;SE;SUDESTE;5712.43700000
2024-03-01 19:00:00;NE;NORDESTE;SE;SUDESTE;-1330.74800000
2024-03-01 19:00:00;SE;SUDESTE;S;SUL;579.90800000
2024-03-01 20:00:00;N;NORTE;NE;NORDESTE;5438.29699999
2024-03-01 20:00:00;N;NORTE;SE;SUDESTE;6128.68300000
2024-03-01 20:00:00;NE;NORDESTE;SE;SUDESTE;-1411.83600000
2024-03-01 20:00:00;SE;SUDESTE;S;SUL;299.59100000
2024-03-01 21:00:00;N;NORTE;NE;NORDESTE;5568.48300000
2024-03-01 21:00:00;N;NORTE;SE;SUDESTE;5993.99700000
2024-03-01 21:00:00;NE;NORDESTE;SE;SUDESTE;-1953.51300000
2024-03-01 21:00:00;SE;SUDESTE;S;SUL;152.32700000
2024-03-01 22:00:00;N;NORTE;NE;NORDESTE;5481.82000000
2024-03-01 22:00:00;N;NORTE;SE;SUDESTE;5665.03400000
2024-03-01 22:00:00;NE;NORDESTE;SE;SUDESTE;-2109.59700000
2024-03-01 22:00:00;SE;SUDESTE;S;SUL;-331.45400000
2024-03-01 23:00:00;N;NORTE;NE;NORDESTE;5388.87500000
2024-03-01 23:00:00;N;NORTE;SE;SUDESTE;4690.91299999
2024-03-01 23:00:00;NE;NORDESTE;SE;SUDESTE;-1967.23000000
2024-03-01 23:00:00;SE;SUDESTE;S;SUL;-1145.40500000
2024-03-02 00:00:00;N;NORTE;NE;NORDESTE;5135.09400000
2024-03-02 00:00:00;N;NORTE;SE;SUDESTE;3868.63300000
2024-03-02 00:00:00;NE;NORDESTE;SE;SUDESTE;-2094.83100000
2024-03-02 00:00:00;SE;SUDESTE;S;SUL;-1439.97300000
2024-03-02 01:00:00;N;NORTE;NE;NORDESTE;5136.75000000
2024-03-02 01:00:00;N;NORTE;SE;SUDESTE;3172.10600000
2024-03-02 01:00:00;NE;NORDESTE;SE;SUDESTE;-1684.61700000
2024-03-02 01:00:00;SE;SUDESTE;S;SUL;-1755.22700000
2024-03-02 02:00:00;N;NORTE;NE;NORDESTE;5029.33200000
2024-03-02 02:00:00;N;NORTE;SE;SUDESTE;2936.12100000
2024-03-02 02:00:00;NE;NORDESTE;SE;SUDESTE;-1803.17900000
2024-03-02 02:00:00;SE;SUDESTE;S;SUL;-1938.19600000
2024-03-02 03:00:00;N;NORTE;NE;NORDESTE;5168.96600000
2024-03-02 03:00:00;N;NORTE;SE;SUDESTE;1704.00800000
2024-03-02 03:00:00;NE;NORDESTE;SE;SUDESTE;-1853.25800000
2024-03-02 03:00:00;SE;SUDESTE;S;SUL;-1981.14500000
2024-03-02 04:00:00;N;NORTE;NE;NORDESTE;4972.50600000
2024-03-02 04:00:00;N;NORTE;SE;SUDESTE;1358.39500000
2024-03-02 04:00:00;NE;NORDESTE;SE;SUDESTE;-1951.91100000
2024-03-02 04:00:00;SE;SUDESTE;S;SUL;-2064.30400000
2024-03-02 05:00:00;N;NORTE;NE;NORDESTE;4550.67500000
2024-03-02 05:00:00;N;NORTE;SE;SUDESTE;748.59000000
2024-03-02 05:00:00;NE;NORDESTE;SE;SUDESTE;-1978.32500000
2024-03-02 05:00:00;SE;SUDESTE;S;SUL;-2138.06599999
2024-03-02 06:00:00;N;NORTE;NE;NORDESTE;3675.35500000
2024-03-02 06:00:00;N;NORTE;SE;SUDESTE;1426.55700000
2024-03-02 06:00:00;NE;NORDESTE;SE;SUDESTE;-1113.72200000
2024-03-02 06:00:00;SE;SUDESTE;S;SUL;-1189.80500000
2024-03-02 07:00:00;N;NORTE;NE;NORDESTE;3032.62900000
2024-03-02 07:00:00;N;NORTE;SE;SUDESTE;2467.00200000
2024-03-02 07:00:00;NE;NORDESTE;SE;SUDESTE;578.29800000
2024-03-02 07:00:00;SE;SUDESTE;S;SUL;625.78700000
2024-03-02 08:00:00;N;NORTE;NE;NORDESTE;2555.72700000
2024-03-02 08:00:00;N;NORTE;SE;SUDESTE;3089.59900000
2024-03-02 08:00:00;NE;NORDESTE;SE;SUDESTE;1287.14300000
2024-03-02 08:00:00;SE;SUDESTE;S;SUL;1295.55000000
2024-03-02 09:00:00;N;NORTE;NE;NORDESTE;2211.20800000
2024-03-02 09:00:00;N;NORTE;SE;SUDESTE;3493.82900000
2024-03-02 09:00:00;NE;NORDESTE;SE;SUDESTE;1471.74499999
2024-03-02 09:00:00;SE;SUDESTE;S;SUL;2960.86300000
2024-03-02 10:00:00;N;NORTE;NE;NORDESTE;1784.22400000
2024-03-02 10:00:00;N;NORTE;SE;SUDESTE;4017.53300000
2024-03-02 10:00:00;NE;NORDESTE;SE;SUDESTE;1844.03500000
2024-03-02 10:00:00;SE;SUDESTE;S;SUL;3653.05500000
2024-03-02 11:00:00;N;NORTE;NE;NORDESTE;1261.94900000
2024-03-02 11:00:00;N;NORTE;SE;SUDESTE;4430.60999999
2024-03-02 11:00:00;NE;NORDESTE;SE;SUDESTE;1518.18300000
2024-03-02 11:00:00;SE;SUDESTE;S;SUL;4251.97400000
2024-03-02 12:00:00;N;NORTE;NE;NORDESTE;973.31500000
2024-03-02 12:00:00;N;NORTE;SE;SUDESTE;4455.45700000
2024-03-02 12:00:00;NE;NORDESTE;SE;SUDESTE;1815.33900000
2024-03-02 12:00:00;SE;SUDESTE;S;SUL;4144.01000000
2024-03-02 13:00:00;N;NORTE;NE;NORDESTE;658.16300000
2024-03-02 13:00:00;N;NORTE;SE;SUDESTE;4648.03600000
2024-03-02 13:00:00;NE;NORDESTE;SE;SUDESTE;2308.87300000
2024-03-02 13:00:00;SE;SUDESTE;S;SUL;4235.28100000
2024-03-02 14:00:00;N;NORTE;NE;NORDESTE;959.01200000
2024-03-02 14:00:00;N;NORTE;SE;SUDESTE;4933.60700000
2024-03-02 14:00:00;NE;NORDESTE;SE;SUDESTE;1604.76399999
2024-03-02 14:00:00;SE;SUDESTE;S;SUL;3200.96600000
2024-03-02 15:00:00;N;NORTE;NE;NORDESTE;995.07200000
2024-03-02 15:00:00;N;NORTE;SE;SUDESTE;4820.82500000
2024-03-02 15:00:00;NE;NORDESTE;SE;SUDESTE;1602.50200000
2024-03-02 15:00:00;SE;SUDESTE;S;SUL;1328.06400000
2024-03-02 16:00:00;N;NORTE;NE;NORDESTE;1843.24000000
2024-03-02 16:00:00;N;NORTE;SE;SUDESTE;4773.44899999
2024-03-02 16:00:00;NE;NORDESTE;SE;SUDESTE;1316.61400000
2024-03-02 16:00:00;SE;SUDESTE;S;SUL;554.42200000
2024-03-02 17:00:00;N;NORTE;NE;NORDESTE;3349.53400000
2024-03-02 17:00:00;N;NORTE;SE;SUDESTE;4126.42800000
2024-03-02 17:00:00;NE;NORDESTE;SE;SUDESTE;-114.52700000
2024-03-02 17:00:00;SE;SUDESTE;S;SUL;-419.25900000
2024-03-02 18:00:00;N;NORTE;NE;NORDESTE;4655.18500000
2024-03-02 18:00:00;N;NORTE;SE;SUDESTE;3756.62700000
2024-03-02 18:00:00;NE;NORDESTE;SE;SUDESTE;-567.47200000
2024-03-02 18:00:00;SE;SUDESTE;S;SUL;-95.69300000
2024-03-02 19:00:00;N;NORTE;NE;NORDESTE;5301.30100000
2024-03-02 19:00:00;N;NORTE;SE;SUDESTE;4011.38900000
2024-03-02 19:00:00;NE;NORDESTE;SE;SUDESTE;-304.42899999
2024-03-02 19:00:00;SE;SUDESTE;S;SUL;231.77400000
2024-03-02 20:00:00;N;NORTE;NE;NORDESTE;5129.72400000
2024-03-02 20:00:00;N;NORTE;SE;SUDESTE;4281.74100000
2024-03-02 20:00:00;NE;NORDESTE;SE;SUDESTE;-277.51299999
2024-03-02 20:00:00;SE;SUDESTE;S;SUL;676.32000000
2024-03-02 21:00:00;N;NORTE;NE;NORDESTE;5288.00699999
2024-03-02 21:00:00;N;NORTE;SE;SUDESTE;3993.66900000
2024-03-02 21:00:00;NE;NORDESTE;SE;SUDESTE;-730.69600000
2024-03-02 21:00:00;SE;SUDESTE;S;SUL;538.08300000
2024-03-02 22:00:00;N;NORTE;NE;NORDESTE;4850.52800000
2024-03-02 22:00:00;N;NORTE;SE;SUDESTE;3313.20500000
2024-03-02 22:00:00;NE;NORDESTE;SE;SUDESTE;-1031.42200000
2024-03-02 22:00:00;SE;SUDESTE;S;SUL;266.31400000
2024-03-02 23:00:00;N;NORTE;NE;NORDESTE;4737.39000000
2024-03-02 23:00:00;N;NORTE;SE;SUDESTE;2558.35500000
2024-03-02 23:00:00;NE;NORDESTE;SE;SUDESTE;-1231.46700000
2024-03-02 23:00:00;SE;SUDESTE;S;SUL;137.16900000
2024-03-03 00:00:00;N;NORTE;NE;NORDESTE;5389.84100000
2024-03-03 00:00:00;N;NORTE;SE;SUDESTE;1706.28200000
2024-03-03 00:00:00;NE;NORDESTE;SE;SUDESTE;-1783.86200000
2024-03-03 00:00:00;SE;SUDESTE;S;SUL;-1027.88500000
2024-03-03 01:00:00;N;NORTE;NE;NORDESTE;5788.75400000
2024-03-03 01:00:00;N;NORTE;SE;SUDESTE;1465.68300000
2024-03-03 01:00:00;NE;NORDESTE;SE;SUDESTE;-1852.14300000
2024-03-03 01:00:00;SE;SUDESTE;S;SUL;-1712.30300000
2024-03-03 02:00:00;N;NORTE;NE;NORDESTE;5495.72900000
2024-03-03 02:00:00;N;NORTE;SE;SUDESTE;1629.02399999
2024-03-03 02:00:00;NE;NORDESTE;SE;SUDESTE;-1046.25000000
2024-03-03 02:00:00;SE;SUDESTE;S;SUL;-1178.23499999
2024-03-03 03:00:00;N;NORTE;NE;NORDESTE;4868.07100000
2024-03-03 03:00:00;N;NORTE;SE;SUDESTE;1004.15500000
2024-03-03 03:00:00;NE;NORDESTE;SE;SUDESTE;-940.14400000
2024-03-03 03:00:00;SE;SUDESTE;S;SUL;-1525.85900000
2024-03-03 04:00:00;N;NORTE;NE;NORDESTE;4337.87700000
2024-03-03 04:00:00;N;NORTE;SE;SUDESTE;548.99699999
